count,word,aoa,score
250980.0,OVERHAULED,11.3,22210.619469026547
312699.0,ISTHMUS,14.08,22208.735795454544
251363.0,REINTRODUCTION,11.32,22205.21201413428
218262.0,BUZZARDS,9.83,22203.66225839268
302983.0,COMMISSARY,13.65,22196.556776556776
157797.0,SLOB,7.11,22193.670886075954
194829.0,SHORTBREAD,8.78,22190.091116173124
283710.0,ICONOGRAPHY,12.79,22182.173573103988
228888.0,SCORNED,10.32,22179.06976744186
275894.0,SUPERCOMPUTERS,12.44,22177.974276527333
2217795.0,CHICO,100.0,22177.95
210683.0,REPRIMANDED,9.5,22177.157894736847
269432.0,INDECENCY,12.15,22175.473251028805
255668.0,RECALCULATED,11.53,22174.15437987858
288261.0,TRITE,13.0,22173.92307692308
156537.0,GERBILS,7.06,22172.379603399433
111299.0,BETTERS,5.02,22171.115537848607
326104.0,CLOISTER,14.71,22168.864717878994
273769.0,BEWILDERING,12.35,22167.53036437247
310322.0,MARIMBA,14.0,22165.857142857138
302327.0,SMELT,13.64,22164.73607038123
275055.0,PRECOCIOUS,12.41,22163.98066075745
328663.0,HERETICS,14.83,22162.036412677007
310260.0,AUGMENTING,14.0,22161.42857142857
270559.0,PHILISTINES,12.21,22158.80425880426
246161.0,MILLISECOND,11.11,22156.705670567062
290435.0,REVERTS,13.11,22153.699466056445
2214373.0,GREENFIELD,100.0,22143.73
2214133.0,SANTOS,100.0,22141.33
241273.0,HEADLINERS,10.9,22135.137614678897
256543.0,SCRAMBLER,11.59,22134.857635893008
274156.0,SEMINARIES,12.39,22127.199354318
280284.0,TIPSY,12.67,22121.862667719022
259453.0,BLIGHTED,11.73,22118.75532821824
294125.0,OCHRE,13.3,22114.661654135336
243240.0,MISGIVINGS,11.0,22112.727272727272
278138.0,PREMENSTRUAL,12.58,22109.53895071542
287413.0,ORATOR,13.0,22108.69230769231
193665.0,OPOSSUM,8.76,22107.87671232877
280095.0,LAYETTE,12.67,22106.9455406472
172990.0,DAMSELS,7.83,22093.23116219668
249196.0,RECLUSE,11.28,22091.843971631206
227083.0,RINGWORM,10.28,22089.7859922179
252870.0,CHANCELLORS,11.45,22084.716157205243
285480.0,ARTHROPODS,12.93,22078.886310904876
205968.0,REPLENISHED,9.33,22075.884244372988
2207525.0,AMI,100.0,22075.25
240308.0,SANITIZED,10.89,22066.85032139577
240077.0,MUSICALE,10.88,22065.900735294115
153356.0,PALER,6.95,22065.61151079136
308897.0,PHALANX,14.0,22064.071428571428
2206377.0,LEVIN,100.0,22063.77
191288.0,PUTTS,8.67,22063.20645905421
2205825.0,AMIGA,100.0,22058.25
317417.0,EXPRESSIONISM,14.39,22058.16539263377
133663.0,UNZIPPING,6.06,22056.600660066008
247211.0,HARPOON,11.21,22052.72078501338
276967.0,TOGGLES,12.56,22051.512738853507
321064.0,INFRINGES,14.56,22051.0989010989
225728.0,INGROWN,10.24,22043.75
249737.0,DECONSTRUCTING,11.33,22042.100617828768
307201.0,BETAS,13.94,22037.374461979918
307039.0,ANTICIPATORY,13.94,22025.753228120517
315616.0,AUDACIOUS,14.33,22024.842986741103
214494.0,NOOKS,9.74,22021.971252566735
204537.0,INKY,9.29,22016.899892357374
216634.0,RESPECTABILITY,9.84,22015.65040650406
255161.0,SULLEN,11.59,22015.616911130284
222788.0,TAGGER,10.12,22014.624505928856
2200846.0,LITRE,100.0,22008.46
201994.0,LANDLADY,9.18,22003.703703703704
138165.0,HANDCUFF,6.28,22000.79617834395
216249.0,REAPED,9.83,21998.880976602242
268813.0,POSTMORTEM,12.22,21997.79050736497
231597.0,PAVER,10.53,21994.01709401709
2199254.0,CORRELATIONS,100.0,21992.54
303936.0,CIPHERS,13.82,21992.47467438495
244328.0,MUDDLED,11.11,21991.719171917197
2199045.0,TEXTUAL,100.0,21990.45
294889.0,ALOOF,13.41,21990.231170768082
247362.0,SPAWNS,11.25,21987.733333333334
346253.0,RHESUS,15.75,21984.31746031746
346617.0,ERRATUM,15.77,21979.51807228916
275326.0,HILARITY,12.53,21973.34397446129
233528.0,PRIORS,10.63,21968.767638758232
291939.0,DETRITUS,13.29,21966.81715575621
267989.0,BYWAY,12.2,21966.311475409842
121466.0,PINING,5.53,21964.91862567812
237871.0,TIMIDITY,10.83,21964.081255771005
307413.0,MICROMETER,14.0,21958.071428571428
279252.0,OBLITERATED,12.72,21953.77358490566
179141.0,SMALLISH,8.16,21953.553921568622
271120.0,FORTHRIGHT,12.35,21953.036437246963
191428.0,BOATMAN,8.72,21952.75229357798
259476.0,CRYSTALLIZED,11.82,21952.28426395939
252420.0,JOJOBA,11.5,21949.565217391304
324627.0,TRANSCENDENCE,14.79,21949.08722109533
2194801.0,WIGHT,100.0,21948.01
237915.0,DECIPHERING,10.84,21947.878228782287
142646.0,SPEEDBOAT,6.5,21945.53846153846
282835.0,BELLIGERENT,12.89,21942.2032583398
225519.0,TINGE,10.28,21937.64591439689
350972.0,PSYCHOPATHOLOGY,16.0,21935.75
301948.0,AUSTERE,13.77,21927.959331880902
208294.0,HEADLANDS,9.5,21925.68421052632
273193.0,GLINT,12.46,21925.601926163723
223165.0,WITHERING,10.18,21921.90569744597
309246.0,OSMOTIC,14.11,21916.796598157336
290393.0,CASEWORK,13.25,21916.452830188682
331360.0,TOTALITARIANISM,15.12,21915.34391534392
260329.0,WAISTCOAT,11.88,21913.21548821549
293411.0,EXUBERANCE,13.39,21912.69604182225
2191014.0,FUNDAMENTALLY,100.0,21910.14
157089.0,FANCIER,7.17,21909.2050209205
186881.0,SPENDER,8.53,21908.675263774912
244692.0,ENLARGER,11.17,21906.17726051925
166260.0,NICKED,7.59,21905.138339920948
325268.0,NEUROPHYSIOLOGY,14.85,21903.569023569024
328529.0,BARRISTERS,15.0,21901.933333333334
284708.0,FACADES,13.0,21900.615384615383
365925.0,MYELIN,16.71,21898.56373429084
2189743.0,ORGANISE,100.0,21897.43
158084.0,SNOTTY,7.22,21895.290858725763
243239.0,BUSINESSWOMAN,11.11,21893.699369937
291345.0,BYPRODUCTS,13.31,21889.18106686701
283173.0,SEAFARERS,12.94,21883.539412673883
158856.0,FOREFINGER,7.26,21880.99173553719
203045.0,ENVELOPING,9.28,21879.84913793104
204576.0,ANSWERABLE,9.35,21879.786096256685
222511.0,IMPRESSES,10.17,21879.15437561455
245683.0,TRUMPED,11.23,21877.382012466605
227688.0,AWED,10.41,21872.046109510087
267241.0,INHABITING,12.22,21869.14893617021
246243.0,SENILE,11.26,21868.82770870337
219769.0,CONTINUATIONS,10.05,21867.56218905473
286614.0,CHASTE,13.11,21862.242562929066
291419.0,SCATHING,13.33,21861.890472618157
313691.0,HERETICAL,14.35,21860.0
143370.0,SPOOKED,6.56,21855.182926829268
258309.0,COMMUTATION,11.82,21853.55329949238
2184919.0,POLYMERASE,100.0,21849.19
2184662.0,OPTIMISATION,100.0,21846.62
151808.0,MISTING,6.95,21842.87769784173
311682.0,SPECULUM,14.27,21841.765942536797
241563.0,PRELUDES,11.06,21841.139240506327
221007.0,SIRED,10.12,21838.636363636364
242586.0,SUSPENSEFUL,11.11,21834.92349234924
327514.0,PETROCHEMICALS,15.0,21834.266666666666
307167.0,INVOCATIONS,14.07,21831.34328358209
2182100.0,GARTH,100.0,21821.0
286190.0,SOLDERED,13.12,21813.26219512195
142420.0,PARADING,6.53,21810.10719754977
268030.0,DOER,12.29,21808.78763222132
283513.0,INTENSIFIES,13.0,21808.69230769231
2180280.0,WONDERLAND,100.0,21802.8
206405.0,DIGESTIBLE,9.47,21795.67053854277
2179050.0,ORGANISING,100.0,21790.5
352565.0,DIALECTIC,16.18,21790.17305315204
188036.0,HEDGEHOGS,8.63,21788.644264194667
2178745.0,ZINE,100.0,21787.45
225919.0,SNAZZY,10.37,21785.824493731918
2178581.0,CONN,100.0,21785.81
228746.0,PILGRIMAGES,10.5,21785.33333333333
2178320.0,ARGUS,100.0,21783.2
199751.0,OVERDONE,9.17,21783.09705561614
224771.0,FLOG,10.32,21780.135658914733
217793.0,TINTS,10.0,21779.3
212939.0,ACCOMPLICES,9.78,21772.903885480573
2177004.0,JIN,100.0,21770.04
219812.0,CONFEDERATES,10.1,21763.564356435643
2176273.0,SITH,100.0,21762.73
248855.0,MANDIBLE,11.44,21753.059440559442
2174764.0,ASYNCHRONOUS,100.0,21747.64
269573.0,SEXTET,12.4,21739.75806451613
2173865.0,SEVENTEEN,100.0,21738.65
289110.0,SPINNAKER,13.3,21737.593984962405
360814.0,CARBOXYLIC,16.6,21735.78313253012
221008.0,MUSKET,10.17,21731.366764995084
330737.0,FORBEARANCE,15.22,21730.42049934297
278534.0,COHABITATION,12.82,21726.521060842435
137272.0,SUPPERS,6.32,21720.25316455696
2171963.0,ANALYSED,100.0,21719.63
257373.0,FIGURAL,11.85,21719.240506329115
207617.0,DEDICATIONS,9.56,21717.25941422594
236265.0,THRUSTER,10.88,21715.533088235294
195433.0,HEARTBROKEN,9.0,21714.777777777777
221687.0,DESTINIES,10.21,21712.73261508325
2171161.0,SPECIALISED,100.0,21711.61
322160.0,IMPOTENT,14.84,21708.8948787062
284245.0,DIVERSIFYING,13.1,21698.091603053435
173567.0,REMAINDERS,8.0,21695.875
161396.0,HOLLOWED,7.44,21693.01075268817
254662.0,CORNERSTONES,11.74,21691.822827938668
261965.0,DAPPER,12.08,21685.844370860927
142247.0,ZAPPED,6.56,21683.993902439022
2168182.0,HONOURABLE,100.0,21681.82
268381.0,WHET,12.38,21678.594507269787
233000.0,AWL,10.75,21674.418604651164
163855.0,STORAGES,7.56,21673.9417989418
2167341.0,LULU,100.0,21673.41
260053.0,SUPPOSITORIES,12.0,21671.08333333333
212376.0,FORGES,9.8,21671.020408163266
178135.0,MANGOES,8.22,21670.924574209243
240757.0,COINCIDING,11.11,21670.297029702968
288644.0,APHRODISIAC,13.32,21669.969969969967
133465.0,SNIFFS,6.16,21666.396103896102
282961.0,PESTILENCE,13.06,21666.23277182236
222046.0,STILTS,10.25,21663.024390243903
315806.0,SPUTUM,14.58,21660.219478738
2165812.0,ALAMO,100.0,21658.12
311870.0,RAUCOUS,14.4,21657.63888888889
277712.0,CATTERY,12.83,21645.51831644583
2163893.0,NESTING,100.0,21638.93
183482.0,SPECKS,8.48,21637.028301886792
293812.0,QUELL,13.58,21635.640648011784
270400.0,BOLSTERS,12.5,21632.0
2163115.0,OUTWARD,100.0,21631.15
223849.0,MUFFS,10.35,21627.92270531401
272612.0,DELEGATING,12.61,21618.715305313246
281022.0,MERCURIAL,13.0,21617.07692307692
2161704.0,BENEDICT,100.0,21617.04
191062.0,FRESHEN,8.84,21613.3484162896
226259.0,IMMORTALS,10.47,21610.21967526265
280922.0,REPOSSESSED,13.0,21609.384615384617
2160921.0,ZAIRE,100.0,21609.21
189942.0,GRUNTED,8.79,21608.873720136522
287729.0,IMPALED,13.32,21601.27627627628
128491.0,FLAKED,5.95,21595.126050420167
250698.0,EXTRACTIONS,11.61,21593.281653746766
322384.0,PHOSPHORIC,14.93,21593.034159410585
230804.0,CRONE,10.69,21590.64546304958
256493.0,INCLINATIONS,11.88,21590.319865319863
2157978.0,ARCADIA,100.0,21579.78
214503.0,SMUGGLE,9.94,21579.778672032196
244473.0,TARRY,11.33,21577.493380406002
279205.0,DECEITFUL,12.94,21576.89335394127
2156760.0,RINGING,100.0,21567.6
288429.0,NEBULAE,13.38,21556.726457399098
237111.0,REASSIGN,11.0,21555.545454545456
285377.0,ACCENTUATE,13.24,21554.154078549847
362105.0,BITUMEN,16.8,21553.86904761905
210758.0,PLUCKING,9.78,21549.89775051125
318704.0,ONCOLOGIST,14.79,21548.613928329956
216774.0,EQUALIZED,10.06,21548.111332007957
244497.0,UNOPPOSED,11.35,21541.585903083702
184383.0,COMMONER,8.56,21540.070093457944
184361.0,WOODBLOCK,8.56,21537.5
248971.0,TELEGRAPHIC,11.56,21537.28373702422
262294.0,CHERUBS,12.18,21534.811165845647
298466.0,AFICIONADOS,13.86,21534.343434343435
264644.0,DOERS,12.29,21533.279088689997
108702.0,SALTING,5.05,21525.148514851488
317440.0,PSYCHOMETRIC,14.75,21521.35593220339
2151998.0,SKA,100.0,21519.98
223804.0,WATERLINE,10.4,21519.615384615383
218610.0,BAILED,10.16,21516.732283464567
2151258.0,RESPECTING,100.0,21512.58
231430.0,STROBES,10.76,21508.36431226766
259273.0,PERCEPTIBLE,12.06,21498.590381426202
244214.0,REACTIVATED,11.36,21497.71126760564
152838.0,COMPLIMENTING,7.11,21496.20253164557
236440.0,UNASSUMING,11.0,21494.545454545456
224955.0,PORTRAYALS,10.47,21485.673352435533
201747.0,OCTAVES,9.39,21485.303514377
288076.0,SUPERCRITICAL,13.41,21482.177479492915
190718.0,NIPPER,8.88,21477.252252252252
251712.0,INDESCRIBABLE,11.72,21477.133105802048
300667.0,DURESS,14.0,21476.214285714286
2146623.0,MARKINGS,100.0,21466.23
335224.0,XENOPHOBIA,15.62,21461.20358514725
255152.0,PROLONGING,11.89,21459.37762825904
241703.0,LONGBOAT,11.27,21446.583850931678
343006.0,NAIRA,16.0,21437.875
185857.0,FUMING,8.67,21436.79354094579
237076.0,MERINGUE,11.06,21435.44303797468
276913.0,REND,12.92,21432.894736842107
282891.0,SKIFF,13.2,21431.136363636364
287176.0,MALACHITE,13.4,21431.0447761194
301276.0,NARCISSISTIC,14.06,21427.88051209104
235703.0,CONSPIRE,11.0,21427.545454545456
289718.0,ASTIGMATISM,13.53,21413.008130081304
202756.0,BIANNUAL,9.47,21410.348468848995
317508.0,IMBUED,14.83,21409.84490896831
295411.0,ALTRUISTIC,13.8,21406.59420289855
2140424.0,BETHEL,100.0,21404.24
233044.0,PRACTICALITIES,10.89,21399.81634527089
296535.0,MORES,13.86,21395.021645021647
208782.0,BUOYED,9.76,21391.59836065574
272298.0,BRINDLE,12.73,21390.259230164964
244633.0,TRADESMAN,11.44,21384.003496503497
2138230.0,LEVERAGING,100.0,21382.3
220649.0,HENCHMEN,10.32,21380.717054263565
276205.0,SERVOS,12.92,21378.0959752322
284944.0,BARMAN,13.33,21376.144036009
328336.0,AMARYLLIS,15.36,21376.041666666668
299191.0,VASECTOMY,14.0,21370.785714285714
2136979.0,STOKES,100.0,21369.79
231425.0,MARKSMAN,10.83,21368.88273314866
2136857.0,LAKERS,100.0,21368.57
286112.0,GROMMET,13.39,21367.58775205377
220080.0,REGURGITATION,10.3,21366.990291262133
294376.0,REVERIE,13.78,21362.55442670537
244368.0,INTERROGATE,11.44,21360.83916083916
294980.0,DIRECTORIAL,13.81,21359.88414192614
301570.0,RAPIER,14.12,21357.648725212464
246441.0,GAUCHO,11.54,21355.372616984405
172028.0,PROOFED,8.06,21343.424317617864
241563.0,HOISTED,11.32,21339.487632508837
336933.0,CULLING,15.79,21338.378720709312
285491.0,ANTITHESIS,13.38,21337.14499252616
310218.0,MYOPIA,14.54,21335.488308115546
186149.0,TYKES,8.73,21322.909507445587
244508.0,UNSCATHED,11.47,21317.175239755885
123210.0,CABBAGES,5.78,21316.60899653979
267938.0,RAVISHED,12.57,21315.672235481303
285179.0,SORTIE,13.38,21313.826606875933
218669.0,GENERALIZING,10.26,21312.768031189084
264490.0,CREMATORIUM,12.41,21312.651087832393
127874.0,BITER,6.0,21312.33333333333
2131003.0,VERITAS,100.0,21310.03
320903.0,COLLATE,15.06,21308.300132802124
284007.0,TREATISES,13.33,21305.85146286572
165943.0,LOVELINESS,7.79,21302.053915276
199114.0,WRENS,9.35,21295.614973262032
242918.0,VESTIBULE,11.41,21289.921121822958
200967.0,OVERTOOK,9.44,21288.877118644068
240498.0,CONDENSE,11.3,21283.00884955752
297960.0,REPORTAGE,14.0,21282.85714285714
164716.0,CREAKING,7.74,21281.13695090439
314741.0,ONCOLOGISTS,14.79,21280.66260987153
213867.0,THROB,10.05,21280.29850746268
296642.0,MIRE,13.94,21279.913916786227
258917.0,BIGOT,12.17,21275.02054231717
197388.0,ROMANCING,9.28,21270.258620689656
284346.0,CAMPAIGNER,13.37,21267.46447270008
239463.0,STABILIZES,11.26,21266.69626998224
206499.0,GUNNERY,9.71,21266.632337796083
109928.0,WINDOWSILL,5.17,21262.66924564797
300207.0,CLERKSHIP,14.12,21261.118980169973
179396.0,PEDDLERS,8.44,21255.450236966823
188954.0,RECONNECTED,8.89,21254.66816647919
235254.0,COPTER,11.07,21251.49051490515
237165.0,FRAILTY,11.16,21251.344086021505
242035.0,ALLEVIATED,11.39,21249.78050921861
2124680.0,PETIT,100.0,21246.8
219473.0,GUARDSMEN,10.33,21246.17618586641
286185.0,PYLON,13.47,21246.10244988864
2124191.0,BURGESS,100.0,21241.91
297360.0,DIMINUTION,14.0,21240.0
302626.0,DIVESTITURE,14.25,21236.91228070176
188577.0,LESSENS,8.88,21236.148648648646
214673.0,UNORGANIZED,10.11,21233.728981206732
2123353.0,FRESHLY,100.0,21233.53
176649.0,PANSIES,8.32,21231.85096153846
260504.0,PLACARD,12.27,21230.969845150776
215912.0,BOYISH,10.17,21230.285152409047
237774.0,TRANSITS,11.2,21229.82142857143
260463.0,PLACARDS,12.27,21227.62836185819
197761.0,ANCHOVY,9.32,21218.991416309007
2121717.0,REMARKABLY,100.0,21217.17
2121168.0,POINTE,100.0,21211.68
243924.0,DELVING,11.5,21210.78260869565
212034.0,UNWORKABLE,10.0,21203.4
287476.0,INNUENDO,13.56,21200.294985250734
194356.0,STARTLE,9.17,21194.76553980371
186936.0,FOOTBOARD,8.82,21194.55782312925
187245.0,BASHED,8.84,21181.561085972848
219647.0,REPTILIAN,10.37,21181.002892960463
189348.0,SHRIEKING,8.94,21179.86577181208
205012.0,REPACKAGED,9.68,21178.92561983471
2117705.0,ORA,100.0,21177.05
210669.0,REBELLED,9.95,21172.763819095482
2117267.0,CORY,100.0,21172.67
2117113.0,BAL,100.0,21171.13
185245.0,SNARL,8.75,21170.85714285714
128252.0,STREETLIGHT,6.06,21163.696369636964
282916.0,THOROUGHFARE,13.37,21160.5086013463
240026.0,INCUBATE,11.35,21147.66519823789
294373.0,COLLOQUIAL,13.92,21147.485632183907
165577.0,WHOPPER,7.83,21146.48786717752
189049.0,EXCLAIMS,8.94,21146.420581655482
215672.0,MEGAPHONE,10.2,21144.3137254902
353294.0,OEUVRE,16.71,21142.669060442848
243754.0,MIDLINE,11.53,21140.849956634862
202016.0,EVACUATIONS,9.56,21131.380753138077
237087.0,PREWAR,11.22,21130.748663101604
205382.0,INCONSIDERATE,9.72,21129.8353909465
242981.0,PREPOSITION,11.5,21128.78260869565
229860.0,SEASCAPES,10.88,21126.838235294115
2112514.0,ALAMEDA,100.0,21125.14
145531.0,FLOURS,6.89,21122.060957910016
263349.0,FALSIFIED,12.47,21118.60465116279
330890.0,CLARET,15.67,21116.145500957242
274504.0,MOORLAND,13.0,21115.69230769231
206888.0,SKINLESS,9.8,21111.020408163266
279438.0,CULPA,13.25,21089.66037735849
226486.0,BREASTFEED,10.74,21088.081936685292
115978.0,RAINCOATS,5.5,21086.90909090909
259158.0,DESEGREGATION,12.29,21086.89991863304
212107.0,PERSECUTE,10.06,21084.19483101392
311395.0,MEDICO,14.77,21082.938388625596
211875.0,MASSACRED,10.05,21082.089552238805
279113.0,DOUBLET,13.24,21081.042296072508
115925.0,FUSSING,5.5,21077.272727272728
99905.0,POCKETING,4.74,21077.00421940928
257663.0,UNANIMITY,12.23,21068.111201962387
210665.0,THUNDEROUS,10.0,21066.5
2106514.0,GUERNSEY,100.0,21065.14
271317.0,BRAVADO,12.88,21064.984472049688
234007.0,ORNAMENTATION,11.11,21062.736273627364
162992.0,SICKENED,7.74,21058.397932816537
207000.0,REPAIRABLE,9.83,21057.985757884027
227617.0,CONCEALS,10.81,21056.151711378352
249082.0,ASPIRES,11.83,21055.114116652574
2105485.0,DEHYDROGENASE,100.0,21054.85
163805.0,CHANCED,7.78,21054.62724935733
222733.0,ENSLAVEMENT,10.58,21052.26843100189
238513.0,PLAUSIBILITY,11.33,21051.45631067961
275138.0,PERCHANCE,13.07,21051.109410864574
2105024.0,AXES,100.0,21050.24
174053.0,RUNGS,8.27,21046.311970979445
183520.0,TARDINESS,8.72,21045.871559633026
210419.0,HYPHENATION,10.0,21041.9
196302.0,SHATTERS,9.33,21039.87138263665
2103280.0,BOTTLED,100.0,21032.8
211372.0,NAVIGATED,10.05,21032.039800995026
294401.0,SORREL,14.0,21028.64285714286
210257.0,NONPAYMENT,10.0,21025.7
223054.0,REELECTED,10.61,21022.997172478797
149259.0,MUSKETEER,7.1,21022.394366197186
305442.0,REDUNDANCIES,14.53,21021.4728148658
233531.0,WINEMAKERS,11.11,21019.891989198917
315261.0,ENTRAPMENT,15.0,21017.4
196907.0,SLINK,9.37,21014.62113127001
262681.0,GULAG,12.5,21014.48
2100803.0,CHRISTY,100.0,21008.03
194321.0,EXTERMINATE,9.25,21007.67567567568
260281.0,GUAVA,12.39,21007.34463276836
184788.0,KNEADING,8.8,20998.63636363636
224259.0,SYNTHETICS,10.68,20998.03370786517
235375.0,SPILLWAY,11.21,20996.877787689562
2099185.0,TODAYS,100.0,20991.85
247902.0,FOREGONE,11.82,20973.096446700507
241186.0,YORE,11.5,20972.695652173912
212654.0,FRANKINCENSE,10.14,20971.794871794868
259619.0,INEVITABILITY,12.38,20970.840064620355
251629.0,SCABIES,12.0,20969.08333333333
176129.0,SOOTHED,8.4,20967.73809523809
272575.0,REACTIVATION,13.0,20967.30769230769
196007.0,STEWARDESS,9.35,20963.31550802139
366840.0,ANTENATAL,17.5,20962.285714285714
2095983.0,REI,100.0,20959.83
328421.0,EUGENICS,15.67,20958.583280153158
220691.0,PORKY,10.53,20958.309591642927
228235.0,ENRICHES,10.89,20958.218549127643
219408.0,CENTIGRADE,10.47,20955.87392550143
227559.0,AWN,10.86,20953.86740331492
263991.0,INFATUATION,12.6,20951.666666666668
188562.0,COBBLERS,9.0,20951.33333333333
162367.0,DODGES,7.75,20950.58064516129
287420.0,DISSERVICE,13.72,20948.97959183673
262490.0,GENIAL,12.53,20948.92258579409
276082.0,INTRAMUSCULAR,13.18,20947.04097116844
267888.0,DISCERNED,12.79,20945.11336982017
101361.0,CASHES,4.84,20942.355371900827
201254.0,BLOODTHIRSTY,9.61,20942.143600416235
242488.0,APPENDAGES,11.58,20940.241796200346
279744.0,PURVEYORS,13.36,20938.922155688622
151997.0,LOVELIEST,7.26,20936.22589531681
2092808.0,EQUIVALENCE,100.0,20928.08
262363.0,STEEPLECHASE,12.54,20922.089314194574
231181.0,THERMALS,11.05,20921.357466063346
104586.0,CLOSETED,5.0,20917.2
125483.0,BRAVER,6.0,20913.83333333333
154548.0,SPELLER,7.39,20913.12584573748
258660.0,CELIBACY,12.37,20910.266774454325
221196.0,INTUITIONS,10.58,20906.994328922494
2090110.0,CHESTERFIELD,100.0,20901.1
238461.0,PILLAGE,11.41,20899.298860648552
212093.0,IMPERSONATOR,10.15,20895.86206896552
346430.0,PATCHOULI,16.58,20894.451145958992
164851.0,THICKETS,7.89,20893.6628643853
252784.0,SNUB,12.1,20891.239669421488
2088603.0,MEDINA,100.0,20886.03
2088560.0,APOPTOSIS,100.0,20885.6
201953.0,BLAMELESS,9.67,20884.488107549118
162663.0,SWIFTS,7.79,20881.00128369705
153888.0,GRAVESTONES,7.37,20880.325644504752
322569.0,TREBUCHET,15.45,20878.252427184467
301396.0,OPIATES,14.44,20872.299168975067
206216.0,CALLUS,9.88,20872.06477732793
190341.0,GRAVESIDE,9.12,20870.723684210527
362308.0,UBIQUITY,17.36,20870.276497695853
250442.0,SACRAMENTAL,12.0,20870.166666666668
328276.0,PERDITION,15.73,20869.421487603304
224942.0,DISORIENTATION,10.78,20866.604823747683
166928.0,DOZE,8.0,20866.0
214084.0,SCONE,10.26,20865.886939571148
275830.0,CHATEAUX,13.22,20864.599092284418
143753.0,SIMPLES,6.89,20864.00580551524
320447.0,BUND,15.36,20862.434895833336
242628.0,DISMEMBERMENT,11.63,20862.252794496988
182753.0,BLURTED,8.76,20862.214611872147
166896.0,STEEPEST,8.0,20862.0
2085985.0,NORMALIZED,100.0,20859.85
224024.0,FORGERIES,10.74,20858.845437616383
191066.0,GOSSIPING,9.16,20858.733624454148
232952.0,SEGREGATE,11.17,20855.14771709937
183312.0,UNCOOPERATIVE,8.79,20854.607508532423
333603.0,GEOMAGNETIC,16.0,20850.1875
150321.0,DOORMATS,7.21,20848.95977808599
280801.0,SUPPLANT,13.47,20846.3994060876
323075.0,PROSTRATE,15.5,20843.548387096773
257398.0,FORNICATION,12.35,20841.943319838058
273197.0,CONJECTURES,13.11,20838.825324180016
241301.0,WASTAGE,11.58,20837.73747841105
237335.0,SQUATTERS,11.39,20837.13784021071
2083413.0,ANNOTATIONS,100.0,20834.13
326460.0,ENMITY,15.67,20833.439693682194
185206.0,PAINED,8.89,20833.07086614173
242048.0,BOISTEROUS,11.62,20830.2925989673
181396.0,REEKS,8.71,20826.17680826636
248663.0,STATEROOMS,11.94,20826.046901172533
327970.0,FANZINE,15.75,20823.492063492064
232179.0,SELFLESSNESS,11.15,20823.228699551568
145748.0,SQUEALING,7.0,20821.14285714286
297065.0,INDUCEMENT,14.27,20817.449194113524
295395.0,ALDERMEN,14.19,20817.124735729387
168822.0,JUMPY,8.11,20816.522811344017
267068.0,UNRESTRAINED,12.83,20815.900233826967
137583.0,KIDDO,6.61,20814.372163388805
2081230.0,TIMBERLAND,100.0,20812.3
145663.0,DROWNS,7.0,20809.0
2080531.0,MAGS,100.0,20805.31
205731.0,DISORIENTED,9.89,20801.921132457028
203580.0,CIRCULATES,9.79,20794.68845760981
2079413.0,KRAFT,100.0,20794.13
313550.0,TINCTURE,15.08,20792.440318302382
130158.0,KNIGHTED,6.26,20792.012779552715
2079192.0,CONCLUDING,100.0,20791.92
239719.0,AMULETS,11.53,20790.893321769297
121406.0,SQUEAKS,5.84,20788.698630136987
166259.0,SCHOOLMASTER,8.0,20782.375
200959.0,RIFLEMAN,9.67,20781.69596690796
312941.0,PSYCHOTHERAPIST,15.06,20779.61487383798
213587.0,INTERFERENCES,10.28,20776.94552529183
120088.0,BOOKWORMS,5.78,20776.470588235294
210024.0,PUZZLER,10.11,20773.887240356085
287717.0,FORAYS,13.85,20773.790613718407
281662.0,PRIVATIZE,13.56,20771.53392330384
125824.0,CLUED,6.06,20763.036303630364
176485.0,BEFRIEND,8.5,20762.941176470587
144069.0,PUKING,6.94,20759.22190201729
265302.0,BACKWATERS,12.78,20759.154929577468
2075633.0,LABELLED,100.0,20756.33
207556.0,AFTERTASTE,10.0,20755.6
371914.0,ALOPECIA,17.92,20754.129464285714
324636.0,DIMINUTIVE,15.65,20743.514376996805
209702.0,THOROUGHNESS,10.11,20742.037586547973
234784.0,REMARRIAGE,11.32,20740.636042402828
174605.0,REREADING,8.42,20736.93586698337
170244.0,SUPPOSES,8.21,20736.175395858707
193236.0,SCAVENGERS,9.32,20733.476394849786
217254.0,EARSHOT,10.48,20730.34351145038
185207.0,SKEWER,8.94,20716.666666666668
187454.0,DEMOLITIONS,9.05,20713.14917127072
216855.0,PRONOUNCEMENT,10.47,20712.034383954157
276906.0,DEPRAVITY,13.37,20710.994764397907
338544.0,CONSIGNEE,16.35,20706.05504587156
208281.0,SAINTLY,10.06,20703.876739562624
2070250.0,HAPPENINGS,100.0,20702.5
248413.0,REVELS,12.0,20701.08333333333
270923.0,TRAWLER,13.09,20696.94423223835
126438.0,SWOOPED,6.11,20693.617021276597
170928.0,ERUPTING,8.26,20693.46246973366
258666.0,AXIOMATIC,12.5,20693.28
139863.0,UNSCREW,6.76,20689.792899408283
275294.0,PREDOMINANCE,13.31,20683.245679939893
225442.0,AIRSPEED,10.9,20682.75229357798
249403.0,GAUDY,12.06,20680.1824212272
211142.0,TIMEKEEPER,10.21,20679.92164544564
